town,date,accumulated_tested,accumulated_cases,lag7_accumulated_tested,lag7_accumulated_cases,town_code,n_2019,P,N,lag7_N,G,score
ירושלים,2020-06-08,39835,3325,32464,3215,3000,936425,0.01492334825668159,1.1746803000774222,1.4416530955495634,0.8148148148148149,1.7532726187738394
ירושלים,2020-06-09,40632,3333,33773,3244,3000,936425,0.01297565242746756,0.9504231518808233,1.7193048028405906,0.5527950310559006,0.7652379955222908
ירושלים,2020-06-10,41782,3344,35041,3255,3000,936425,0.013202788903723483,0.9504231518808233,1.7726993619350186,0.536144578313253,0.7040995408376624
ירושלים,2020-06-11,42558,3351,36404,3276,3000,936425,0.012187195320116997,0.8009183864164242,1.890167391942761,0.42372881355932207,0.06220393461765201
ירושלים,2020-06-12,43259,3376,37636,3289,3000,936425,0.015472167881913568,0.9290653282430521,1.6445524201083908,0.5649350649350651,0.7862688318630966
ירושלים,2020-06-13,43535,3380,38502,3293,3000,936425,0.017285912974369162,0.9290653282430521,1.6231945964706196,0.5723684210526316,0.8126397131343588
ירושלים,2020-06-14,43863,3384,39035,3300,3000,936425,0.01739850869925435,0.8970285927863951,1.0785700937074514,0.8316831683168316,1.524899836176193
ירושלים,2020-06-15,44455,3392,39835,3325,3000,936425,0.014502164502164502,0.715487091865339,1.1746803000774222,0.6090909090909091,0.6754455568922005
ירושלים,2020-06-16,45283,3422,40632,3333,3000,936425,0.019135669748441195,0.9504231518808233,0.9504231518808233,1,1.951543988192059
ירושלים,2020-06-17,45854,3433,41782,3344,3000,936425,0.021856581532416503,0.9504231518808233,0.9504231518808233,1,1.951884102165056
ירושלים,2020-06-18,46362,3449,42558,3351,3000,936425,0.02576235541535226,1.0465333582507943,0.8009183864164242,1.3066666666666666,2.583662163107378
ירושלים,2020-06-19,46778,3462,43259,3376,3000,936425,0.024438761011651038,0.9183864164241663,0.9290653282430521,0.9885057471264366,1.8947961563191758
ירושלים,2020-06-20,47078,3480,43535,3380,3000,936425,0.028224668360146768,1.0678911818885655,0.9290653282430521,1.1494252873563218,2.3477380639414887
ירושלים,2020-06-21,47500,3497,43863,3384,3000,936425,0.031069562826505363,1.206717035534079,0.8970285927863951,1.3452380952380951,2.784929213545072
ירושלים,2020-06-22,48053,3520,44455,3392,3000,936425,0.03557531962201223,1.366900712817364,0.715487091865339,1.9104477611940298,3.611668127671035
ירושלים,2020-06-23,48796,3578,45283,3422,3000,936425,0.0444064901793339,1.6659102437461624,0.9504231518808233,1.7528089887640452,3.6383617532981125
ירושלים,2020-06-24,49535,3623,45854,3433,3000,936425,0.05161640858462374,2.0289932455882744,0.9504231518808233,2.134831460674157,4.230767187831621
ירושלים,2020-06-25,51185,3735,46362,3449,3000,936425,0.05929919137466307,3.054168780201297,1.0465333582507943,2.918367346938775,5.26596853378161
ירושלים,2020-06-26,52002,3785,46778,3462,3000,936425,0.06183001531393568,3.4492885175000665,0.9183864164241663,3.755813953488372,5.8925067888165605
ירושלים,2020-06-27,52761,3836,47078,3480,3000,936425,0.06264297026218546,3.801692607523293,1.0678911818885655,3.56,5.882797851604045
ירושלים,2020-06-28,53025,3856,47500,3497,3000,936425,0.06497737556561085,3.83372934297995,1.206717035534079,3.1769911504424777,5.663829359727221
ירושלים,2020-06-29,53744,3922,48053,3520,3000,936425,0.07063784923563521,4.292922551192033,1.366900712817364,3.1406249999999996,5.754641128913647
ירושלים,2020-06-30,54887,4015,48796,3578,3000,936425,0.07174519783286816,4.666684464853032,1.6659102437461624,2.801282051282051,5.609571380258169
ירושלים,2020-07-01,57067,4187,49535,3623,3000,936425,0.07488050982474774,6.02290626585151,2.0289932455882744,2.968421052631579,5.980990333642661
ירושלים,2020-07-02,60162,4423,51185,3735,3000,936425,0.07664030299654673,7.34709133139333,3.054168780201297,2.405594405594406,5.759478589776259
ירושלים,2020-07-03,61262,4544,52002,3785,3000,936425,0.08196544276457883,8.105294070534212,3.4492885175000665,2.34984520123839,5.811462025828512
ירושלים,2020-07-04,62633,4664,52761,3836,3000,936425,0.08387358184764993,8.842138986037323,3.801692607523293,2.3258426966292136,5.878177858924038
ירושלים,2020-07-05,63269,4730,53025,3856,3000,936425,0.08531823506442796,9.333368929706063,3.83372934297995,2.434540389972145,6.023776789114466
ירושלים,2020-07-06,64869,4897,53744,3922,3000,936425,0.08764044943820225,10.411939023413513,4.292922551192033,2.425373134328358,6.125878951676639
ירושלים,2020-07-07,66659,5109,54887,4015,3000,936425,0.09293238192320762,11.682729529860907,4.666684464853032,2.503432494279176,6.305053766236364
ירושלים,2020-07-08,68776,5288,57067,4187,3000,936425,0.09403023315398411,11.757481912593105,6.02290626585151,1.9521276595744679,5.814083346057535
ירושלים,2020-07-09,70543,5481,60162,4423,3000,936425,0.10191696368365283,11.298288704381022,7.34709133139333,1.5377906976744187,5.298084441589867
ירושלים,2020-07-10,72181,5679,61262,4544,3000,936425,0.10394724791647587,12.120564914435219,8.105294070534212,1.4953886693017129,5.3126693006861725
ירושלים,2020-07-11,73465,5825,62633,4664,3000,936425,0.1071824224519941,12.398216621726245,8.842138986037323,1.402173913043478,5.206998098871018
ירושלים,2020-07-12,75001,5975,63269,4730,3000,936425,0.1061200136379134,13.29524521451264,9.333368929706063,1.4244851258581235,5.308292336831456
ירושלים,2020-07-13,76170,6177,64869,4897,3000,936425,0.11326431289266436,13.669007128173638,10.411939023413513,1.3128205128205128,5.173644827598242
ירושלים,2020-07-14,78336,6464,66659,5109,3000,936425,0.11604007878735977,14.469925514590063,11.682729529860907,1.2385740402193783,5.114498903567335
ירושלים,2020-07-15,80941,6752,68776,5288,3000,936425,0.12034525277435265,15.633926902848598,11.757481912593105,1.3297002724795641,5.334393626456568
ירושלים,2020-07-16,82753,7076,70543,5481,3000,936425,0.13063063063063063,17.03286435112262,11.298288704381022,1.507561436672968,5.672460309390539
ירושלים,2020-07-17,84643,7265,72181,5679,3000,936425,0.1272668913497031,16.93675414475265,12.120564914435219,1.3973568281938327,5.514559367913451
ירושלים,2020-07-18,86570,7550,73465,5825,3000,936425,0.1316291491797024,18.421122887577756,12.398216621726245,1.4857881136950906,5.721842328389425
ירושלים,2020-07-19,87133,7660,75001,5975,3000,936425,0.1388888888888889,17.99396641482233,13.29524521451264,1.353413654618474,5.512657681414245
ירושלים,2020-07-20,88928,7925,76170,6177,3000,936425,0.13701207085750117,18.666737859412127,13.669007128173638,1.3656250000000003,5.567094123417669
ירושלים,2020-07-21,92207,8322,78336,6464,3000,936425,0.13394852570110302,19.841418159489546,14.469925514590063,1.3712177121771216,5.635913516947751
ירושלים,2020-07-22,94241,8676,80941,6752,3000,936425,0.14466165413533835,20.546226339536,15.633926902848598,1.314207650273224,5.587227871142724
ירושלים,2020-07-23,95475,8935,82753,7076,3000,936425,0.14612482314101558,19.852097071308435,17.03286435112262,1.1655172413793105,5.312905195360433
ירושלים,2020-07-24,97746,9357,84643,7265,3000,936425,0.15965809356635885,22.34028352510879,16.93675414475265,1.3190416141235812,5.6801595926020125
ירושלים,2020-07-25,98353,9510,86570,7550,3000,936425,0.16634133921751676,20.930667165015883,18.421122887577756,1.136231884057971,5.317442924886322
ירושלים,2020-07-26,99807,9705,87133,7660,3000,936425,0.16135395297459365,21.838374669621167,17.99396641482233,1.2136498516320475,5.491102423720971
ירושלים,2020-07-27,102289,10135,88928,7925,3000,936425,0.16540678092957115,23.6003951197373,18.666737859412127,1.2643020594965675,5.650979778461995
ירושלים,2020-07-28,104605,10482,92207,8322,3000,936425,0.17422164865300854,23.066449528793015,19.841418159489546,1.16254036598493,5.461372029110055
ירושלים,2020-07-29,106394,10813,94241,8676,3000,936425,0.1758413560437752,22.820834556958644,20.546226339536,1.1107068607068609,5.359647332752976
ירושלים,2020-07-30,108117,11138,95475,8935,3000,936425,0.17426040183515268,23.5256427370051,19.852097071308435,1.185045723507262,5.5194362749349
ירושלים,2020-07-31,108905,11322,97746,9357,3000,936425,0.17609104758490904,20.984061724110312,22.34028352510879,0.9392925430210325,4.940517963229936
ירושלים,2020-08-01,110203,11472,98353,9510,3000,936425,0.16556962025316455,20.95202498865366,20.930667165015883,1.0010204081632654,5.06497127819981
ירושלים,2020-08-02,110806,11582,99807,9705,3000,936425,0.17065187744340393,20.044317484048378,21.838374669621167,0.9178484107579462,4.847831117227512
ירושלים,2020-08-03,111779,11836,102289,10135,3000,936425,0.1792413066385669,18.1648290039245,23.6003951197373,0.769683257918552,4.398340011235173
ירושלים,2020-08-04,113373,12113,104605,10482,3000,936425,0.18601733576642335,17.417305176602504,23.066449528793015,0.7550925925925926,4.318886633218787
ירושלים,2020-08-05,114302,12366,106394,10813,3000,936425,0.19638340920586747,16.584350054729423,22.820834556958644,0.7267197005147403,4.194578544699863
ירושלים,2020-08-06,115357,12680,108117,11138,3000,936425,0.21298342541436463,16.46688202472168,23.5256427370051,0.6999546073536087,4.114494556683297
ירושלים,2020-08-07,116978,13041,108905,11322,3000,936425,0.2129319955406912,18.35704941666444,20.984061724110312,0.8748091603053435,4.669131126725775
ירושלים,2020-08-08,117466,13160,110203,11472,3000,936425,0.23241084951122126,18.026003150278985,20.95202498865366,0.8603465851172272,4.620026761147357
ירושלים,2020-08-09,117984,13294,110806,11582,3000,936425,0.2385065477848983,18.28229703393224,20.044317484048378,0.9120937666489077,4.751721575146521
ירושלים,2020-08-10,119398,13610,111779,11836,3000,936425,0.23283895524347026,18.94438956670315,18.1648290039245,1.0429159318048207,5.054653832963649
ירושלים,2020-08-11,121445,13930,113373,12113,3000,936425,0.22509910802775024,19.403582774915236,17.417305176602504,1.1140404659717964,5.209582048191319
ירושלים,2020-08-12,123072,14267,114302,12366,3000,936425,0.21676168757126568,20.30061136770163,16.584350054729423,1.224082421120412,5.442129251855685
ירושלים,2020-08-13,125175,14546,115357,12680,3000,936425,0.19005907516805867,19.926849454040635,16.46688202472168,1.2101167315175099,5.397259080112689
ירושלים,2020-08-14,126058,14776,116978,13041,3000,936425,0.191079295154185,18.527912005766613,18.35704941666444,1.0093077370564283,4.961692638012817
ירושלים,2020-08-15,126504,14882,117466,13160,3000,936425,0.19052887807036956,18.3890861521211,18.026003150278985,1.0201421800947867,4.9754574741513835
ירושלים,2020-08-16,126923,15001,117984,13294,3000,936425,0.19096095760152143,18.228902474837813,18.28229703393224,0.9970794392523364,4.9210288344215005
ירושלים,2020-08-17,128154,15239,119398,13610,3000,936425,0.18604385564184558,17.395947352964733,18.94438956670315,0.9182638105975198,4.708951641763681
ירושלים,2020-08-18,129152,15469,121445,13930,3000,936425,0.19968859478396264,16.434845289265024,19.403582774915236,0.8470005503577325,4.492256998813655
ירושלים,2020-08-19,130474,15697,123072,14267,3000,936425,0.1931910294514996,15.270843901006488,20.30061136770163,0.7522356654392426,4.180683023207802
ירושלים,2020-08-20,132277,15951,125175,14546,3000,936425,0.19783159673331455,15.003871105534346,19.926849454040635,0.7529474812433011,4.165517591821989
ירושלים,2020-08-21,134338,16226,126058,14776,3000,936425,0.1751207729468599,15.4844221373842,18.527912005766613,0.8357348703170029,4.402836877841662
ירושלים,2020-08-22,135050,16330,126504,14882,3000,936425,0.16943599344722676,15.463064313746429,18.3890861521211,0.8408826945412311,4.413027507783901
ירושלים,2020-08-23,135694,16465,126923,15001,3000,936425,0.16691369285144225,15.633926902848598,18.228902474837813,0.8576449912126537,4.4631775093226835
ירושלים,2020-08-24,136988,16693,128154,15239,3000,936425,0.16459135159610597,15.527137784659743,17.395947352964733,0.892572130141191,4.535867335767182
ירושלים,2020-08-25,139172,16940,129152,15469,3000,936425,0.1468063872255489,15.7086792855808,16.434845289265024,0.9558154645873944,4.682183352271111
ירושלים,2020-08-26,140509,17173,130474,15697,3000,936425,0.14708520179372198,15.762073844675227,15.270843901006488,1.032167832167832,4.839314878938926
ירושלים,2020-08-27,141736,17421,132277,15951,3000,936425,0.15540754836663495,15.698000373761914,15.003871105534346,1.0462633451957295,4.863409479069847
ירושלים,2020-08-28,143153,17684,134338,16226,3000,936425,0.1653998865570051,15.569853431935286,15.4844221373842,1.0055172413793103,4.777015712437559
ירושלים,2020-08-29,143788,17803,135050,16330,3000,936425,0.16857404440375373,15.730037109218571,15.463064313746429,1.0172651933701657,4.810879518788401
ירושלים,2020-08-30,144257,17924,135694,16465,3000,936425,0.17038421114095528,15.580532343754172,15.633926902848598,0.996584699453552,4.760477942659827
ראשון לציון,2020-06-10,2008,37,1623,16,8300,254384,0.05454545454545454,0.8255236178375998,0.03931064846845713,21,7.904125651576143
ראשון לציון,2020-06-11,2039,37,1629,16,8300,254384,0.05121951219512195,0.8255236178375998,0.03931064846845713,21,7.903709908782352
ראשון לציון,2020-06-12,2081,38,1887,32,8300,254384,0.030927835051546393,0.23586389081074283,0.6682810239637713,0.35294117647058826,0
ראשון לציון,2020-06-13,2094,38,1920,33,8300,254384,0.028735632183908046,0.1965532423422857,0.7075916724322284,0.2777777777777778,0
ראשון לציון,2020-06-14,2111,38,1942,35,8300,254384,0.01775147928994083,0.11793194540537141,0.7862129693691428,0.15,0
ראשון לציון,2020-06-15,2142,40,1975,37,8300,254384,0.017964071856287425,0.11793194540537141,0.864834266306057,0.13636363636363638,0
ראשון לציון,2020-06-16,2181,40,1993,37,8300,254384,0.015957446808510637,0.11793194540537141,0.864834266306057,0.13636363636363638,0
ראשון לציון,2020-06-17,2527,55,2008,37,8300,254384,0.03468208092485549,0.7075916724322284,0.8255236178375998,0.8571428571428572,1.3501458149449475
ראשון לציון,2020-06-18,2615,56,2039,37,8300,254384,0.03298611111111111,0.7469023209006856,0.8255236178375998,0.904761904761905,1.5121354825290572
ראשון לציון,2020-06-19,2728,56,2081,38,8300,254384,0.027820710973724884,0.7075916724322284,0.23586389081074283,2.9999999999999996,3.8548140806917917
ראשון לציון,2020-06-20,2764,56,2094,38,8300,254384,0.026865671641791045,0.7075916724322284,0.1965532423422857,3.5999999999999996,4.21933781436321
ראשון לציון,2020-06-21,2819,56,2111,38,8300,254384,0.025423728813559324,0.7075916724322284,0.11793194540537141,5.999999999999999,5.2408088190416615
ראשון לציון,2020-06-22,2927,58,2142,40,8300,254384,0.022929936305732482,0.7075916724322284,0.11793194540537141,5.999999999999999,5.240497094978183
ראשון לציון,2020-06-23,3049,58,2181,40,8300,254384,0.020737327188940093,0.7075916724322284,0.11793194540537141,5.999999999999999,5.240223018838584
ראשון לציון,2020-06-24,3210,59,2527,55,8300,254384,0.005856515373352855,0.15724259387382852,0.7075916724322284,0.2222222222222222,0
ראשון לציון,2020-06-25,3347,60,2615,56,8300,254384,0.00546448087431694,0.15724259387382852,0.7469023209006856,0.21052631578947364,0
ראשון לציון,2020-06-26,3638,75,2728,56,8300,254384,0.020879120879120878,0.7469023209006856,0.7075916724322284,1.0555555555555556,1.8189234684045748
ראשון לציון,2020-06-27,3653,75,2764,56,8300,254384,0.021372328458942633,0.7469023209006856,0.7075916724322284,1.0555555555555556,1.8189851193520525
ראשון לציון,2020-06-28,3682,77,2819,56,8300,254384,0.02433371958285052,0.8255236178375998,0.7075916724322284,1.1666666666666665,2.1196056689134877
ראשון לציון,2020-06-29,4067,92,2927,58,8300,254384,0.02982456140350877,1.3365620479275426,0.7075916724322284,1.888888888888889,3.5658062848192857
ראשון לציון,2020-06-30,4433,109,3049,58,8300,254384,0.03684971098265896,2.004843071891314,0.7075916724322284,2.8333333333333335,4.783079752841172
ראשון לציון,2020-07-01,4989,125,3210,59,8300,254384,0.03709949409780776,2.5945027989181706,0.15724259387382852,16.5,8.564753097189412
ראשון לציון,2020-07-02,5131,130,3347,60,8300,254384,0.03923766816143498,2.7517453927919995,0.15724259387382852,17.500000000000004,8.741541869016167
ראשון לציון,2020-07-03,5649,146,3638,75,8300,254384,0.035305818000994534,2.7910560412604566,0.7469023209006856,3.7368421052631575,5.6673150566288815
ראשון לציון,2020-07-04,5715,146,3653,75,8300,254384,0.03443258971871969,2.7910560412604566,0.7469023209006856,3.7368421052631575,5.667205903093597
ראשון לציון,2020-07-05,5805,150,3682,77,8300,254384,0.03438530381535563,2.869677338197371,0.8255236178375998,3.4761904761904763,5.55037176756294
ראשון לציון,2020-07-06,5928,156,4067,92,8300,254384,0.03439011284255777,2.5158815019812564,1.3365620479275426,1.8823529411764703,4.1919671215397045
ראשון לציון,2020-07-07,7822,225,4433,109,8300,254384,0.03422838595455887,4.560035222341027,2.004843071891314,2.2745098039215685,5.165138012702454
ראשון לציון,2020-07-08,8456,248,4989,125,8300,254384,0.03547735794635131,4.835209761620228,2.5945027989181706,1.863636363636364,4.825418408395388
ראשון לציון,2020-07-09,10220,310,5131,130,8300,254384,0.03537040675967774,7.075916724322284,2.7517453927919995,2.571428571428571,5.850041526004564
ראשון לציון,2020-07-10,10463,326,5649,146,8300,254384,0.03739094308267553,7.075916724322284,2.7910560412604566,2.535211267605634,5.821924823061027
ראשון לציון,2020-07-11,11347,360,5715,146,8300,254384,0.03799715909090909,8.412478772249827,2.7910560412604566,3.0140845070422535,6.341058092456979
ראשון לציון,2020-07-12,12096,396,5805,150,8300,254384,0.039103481163567,9.670419523240456,2.869677338197371,3.3698630136986307,6.703703817233444
ראשון לציון,2020-07-13,12591,424,5928,156,8300,254384,0.040222122167191954,10.535253789546513,2.5158815019812564,4.187500000000001,7.223962696671818
ראשון לציון,2020-07-14,13500,457,7822,225,8300,254384,0.040859457555477284,9.120070444682055,4.560035222341027,2,5.601879321568327
ראשון לציון,2020-07-15,14107,484,8456,248,8300,254384,0.04176251990798089,9.277313038555883,4.835209761620228,1.9186991869918697,5.536087175908185
ראשון לציון,2020-07-16,15263,537,10220,310,8300,254384,0.045012889153281777,8.92351720233977,7.075916724322284,1.2611111111111113,4.65830311839564
ראשון לציון,2020-07-17,16352,591,10463,326,8300,254384,0.04499915095941586,10.41732184414114,7.075916724322284,1.472222222222222,5.122640826635864
ראשון לציון,2020-07-18,16828,618,11347,360,8300,254384,0.04707170224411604,10.142147304861941,8.412478772249827,1.205607476635514,4.696550844089356
ראשון לציון,2020-07-19,16977,630,12096,396,8300,254384,0.04794099569760295,9.198691741618969,9.670419523240456,0.9512195121951218,4.125033055258271
ראשון לציון,2020-07-20,18486,695,12591,424,8300,254384,0.045971162001696354,10.653185734951885,10.535253789546513,1.0111940298507462,4.393869053455295
ראשון לציון,2020-07-21,18752,726,13500,457,8300,254384,0.05121858339680122,10.574564438014969,9.120070444682055,1.1594827586206897,4.66080187498519
ראשון לציון,2020-07-22,19189,750,14107,484,8300,254384,0.05234159779614325,10.456632492609598,9.277313038555883,1.1271186440677967,4.593108172606088
ראשון לציון,2020-07-23,21006,832,15263,537,8300,254384,0.051366881420860176,11.596641298194855,8.92351720233977,1.2995594713656387,4.981187050821954
ראשון לציון,2020-07-24,21614,876,16352,591,8300,254384,0.05416191562143672,11.203534813510284,10.41732184414114,1.0754716981132078,4.568518284873879
ראשון לציון,2020-07-25,21762,883,16828,618,8300,254384,0.05370895824888529,10.41732184414114,10.142147304861941,1.0271317829457363,4.403724084484234
ראשון לציון,2020-07-26,21948,899,16977,630,8300,254384,0.05411386039026353,10.574564438014969,9.198691741618969,1.1495726495726495,4.6439962972265905
ראשון לציון,2020-07-27,23010,953,18486,695,8300,254384,0.05702917771883289,10.142147304861941,10.653185734951885,0.9520295202952029,4.225509916807997
ראשון לציון,2020-07-28,23207,961,18752,726,8300,254384,0.052749719416386086,9.238002390087427,10.574564438014969,0.8736059479553904,3.9596676547435394
ראשון לציון,2020-07-29,23818,998,19189,750,8300,254384,0.053575286238928495,9.74904082017737,10.456632492609598,0.9323308270676692,4.143730688299107
ראשון לציון,2020-07-30,24386,1023,21006,832,8300,254384,0.05650887573964497,7.5083338574753125,11.596641298194855,0.647457627118644,3.153673337515398
ראשון לציון,2020-07-31,24555,1035,21614,876,8300,254384,0.05406324379462768,6.250393106484684,11.203534813510284,0.5578947368421052,2.672232308185414
ראשון לציון,2020-08-01,24592,1037,21762,883,8300,254384,0.05441696113074205,6.053839864142399,10.41732184414114,0.5811320754716982,2.7219404319974787
ראשון לציון,2020-08-02,24721,1045,21948,899,8300,254384,0.05265055896141363,5.739354676394742,10.574564438014969,0.5427509293680297,2.5317185823792
ראשון לציון,2020-08-03,24875,1055,23010,953,8300,254384,0.054691689008042894,4.009686143782628,10.142147304861941,0.3953488372093023,1.5395758877232761
ראשון לציון,2020-08-04,25092,1081,23207,961,8300,254384,0.0636604774535809,4.717277816214857,9.238002390087427,0.5106382978723405,2.2150019163272106
ראשון לציון,2020-08-05,26799,1142,23818,998,8300,254384,0.048305937604830596,5.660733379457827,9.74904082017737,0.5806451612903225,2.6523608051863334
ראשון לציון,2020-08-06,27225,1174,24386,1023,8300,254384,0.05318774216273336,5.935907918737027,7.5083338574753125,0.7905759162303665,3.3176812787095473
ראשון לציון,2020-08-07,27745,1205,24555,1035,8300,254384,0.05329153605015674,6.682810239637713,6.250393106484684,1.0691823899371071,4.039988505304285
ראשון לציון,2020-08-08,28301,1231,24592,1037,8300,254384,0.05230520355891076,7.626265802880685,6.053839864142399,1.2597402597402596,4.499947579395282
ראשון לציון,2020-08-09,28487,1245,24721,1045,8300,254384,0.053106744556558685,7.8621296936914264,5.739354676394742,1.36986301369863,4.698117355884699
ראשון לציון,2020-08-10,29060,1275,24875,1055,8300,254384,0.052568697729988054,8.64834266306057,4.009686143782628,2.156862745098039,5.701248256292483
ראשון לציון,2020-08-11,29811,1308,25092,1081,8300,254384,0.04810341173977538,8.92351720233977,4.717277816214857,1.8916666666666666,5.4696196499352805
ראשון לציון,2020-08-12,30047,1328,26799,1142,8300,254384,0.05726600985221675,7.311780615133027,5.660733379457827,1.2916666666666667,4.508511829806821
ראשון לציון,2020-08-13,31099,1380,27225,1174,8300,254384,0.05317501290655653,8.09799358450217,5.935907918737027,1.3642384105960266,4.719455865939907
ראשון לציון,2020-08-14,31243,1391,27745,1205,8300,254384,0.05317324185248713,7.311780615133027,6.682810239637713,1.0941176470588234,4.176029958858333
ראשון לציון,2020-08-15,31315,1396,28301,1231,8300,254384,0.05474452554744526,6.486256997295428,7.626265802880685,0.8505154639175257,3.5527033258562084
ראשון לציון,2020-08-16,31501,1414,28487,1245,8300,254384,0.05607166556071665,6.643499591169256,7.8621296936914264,0.8450000000000001,3.5638105264559288
ראשון לציון,2020-08-17,31703,1433,29060,1275,8300,254384,0.05978055240257284,6.211082458016228,8.64834266306057,0.7181818181818183,3.1717427320141915
